,overall_hash,map_hash,settings_hash,state,state_num,N_districts,N_VOTERS_STV,N_CANDIDATES_PER_DISTRICT_GROUP,DISTANCE_FUNCTION,N_STV_CANDIDATES_MAX,VOTER_RAW_FILENAME,N_VOTERS,FEATURE_COLS,GROUP_COL,LOADING_FROM_DATA,fraction_voters_Democrat,fraction_voters_Republican,fraction_winners_Democrat,fraction_winners_Republican,medians,total_voters,total_winners,cohesion_partisan_score,cohesion_geographic,run_label,voting_method
96,129d557da7372aabbfbd5a87361fbe8b090f3764253c156891caf244f2dfa123thiele_approvalindependent,090f3764253c156891caf244f2dfa123,129d557da7372aabbfbd5a87361fbe8b,OH,39,8,,,,,data/OH_individuals_with_FIP_more.csv,10000,['dem_partisan_score'],party,True,0.4265,0.5735,0.125,0.875,"[66.9, 66.9, 28.3, 28.3, 25.0, 25.0, 44.1, 44.1, 25.7, 25.7, 33.2, 33.2, 45.1, 45.1, 37.0, 37.0]",10000,16,-13.873690822386996,-46073.13713404117,teststvmultiple,thiele_approvalindependent
97,6726f18892773394297d0d0390b83ea19627067387c34589bf3d936429e60dabstv,9627067387c34589bf3d936429e60dab,6726f18892773394297d0d0390b83ea1,OH,39,8,100.0,1.0,party_first_then_partisanscore,,data/OH_individuals_with_FIP_more.csv,10000,['dem_partisan_score'],party,True,0.4265,0.5735,0.375,0.625,"[2.2, 99.2, 25.6, 99.6, 89.8, 99.3, 26.2, 89.5, 20.9, 12.7, 3.6, 21.8, 16.5, 5.3, 14.5, 99.3]",10000,16,-31.890740720179394,-41009.40472131135,teststvmultiple,stv
98,129d557da7372aabbfbd5a87361fbe8b090f3764253c156891caf244f2dfa123thiele_squared,090f3764253c156891caf244f2dfa123,129d557da7372aabbfbd5a87361fbe8b,OH,39,8,,,,,data/OH_individuals_with_FIP_more.csv,10000,['dem_partisan_score'],party,True,0.4265,0.5735,0.5,0.5,"[66.9, 24.8, 28.3, 63.9, 25.0, 73.7, 44.1, 78.3, 25.7, 85.2, 33.2, 71.0, 45.1, 88.7, 37.0, 80.6]",10000,16,-14.622407951664016,-43185.58203130288,teststvmultiple,thiele_squared
99,129d557da7372aabbfbd5a87361fbe8b091298b3acbb473f9221c7075100c9b0thiele_pav,091298b3acbb473f9221c7075100c9b0,129d557da7372aabbfbd5a87361fbe8b,OH,39,8,,,,,data/OH_individuals_with_FIP_more.csv,10000,['dem_partisan_score'],party,True,0.4265,0.5735,0.4375,0.5625,"[66.9, 36.9, 28.4, 50.2, 25.0, 52.6, 43.4, 65.5, 25.1, 62.6, 26.4, 45.6, 58.7, 31.6, 37.3, 66.8]",10000,16,-14.440953624964076,-43864.76245755581,teststvmultiple,thiele_pav
100,129d557da7372aabbfbd5a87361fbe8b091298b3acbb473f9221c7075100c9b0thiele_approvalindependent,091298b3acbb473f9221c7075100c9b0,129d557da7372aabbfbd5a87361fbe8b,OH,39,8,,,,,data/OH_individuals_with_FIP_more.csv,10000,['dem_partisan_score'],party,True,0.4265,0.5735,0.25,0.75,"[66.9, 66.9, 28.4, 28.4, 25.0, 25.0, 43.4, 43.4, 25.1, 25.1, 26.4, 26.4, 58.7, 58.7, 37.3, 37.3]",10000,16,-13.85959931119038,-45767.17472342189,teststvmultiple,thiele_approvalindependent
101,6726f18892773394297d0d0390b83ea129255270c24d5f8828ee26073e645bfestv,29255270c24d5f8828ee26073e645bfe,6726f18892773394297d0d0390b83ea1,OH,39,8,100.0,1.0,party_first_then_partisanscore,,data/OH_individuals_with_FIP_more.csv,10000,['dem_partisan_score'],party,True,0.4265,0.5735,0.375,0.625,"[2.2, 99.2, 77.3, 11.6, 1.0, 20.9, 26.2, 89.5, 21.8, 99.6, 25.8, 89.8, 20.6, 87.4, 16.5, 41.8]",10000,16,-30.653205200479544,-39503.50645353166,teststvmultiple,stv
102,129d557da7372aabbfbd5a87361fbe8b091298b3acbb473f9221c7075100c9b0thiele_squared,091298b3acbb473f9221c7075100c9b0,129d557da7372aabbfbd5a87361fbe8b,OH,39,8,,,,,data/OH_individuals_with_FIP_more.csv,10000,['dem_partisan_score'],party,True,0.4265,0.5735,0.5,0.5,"[66.9, 24.8, 28.4, 63.9, 25.0, 73.7, 43.4, 78.8, 25.1, 85.7, 26.4, 63.6, 58.7, 22.9, 37.3, 80.6]",10000,16,-14.642350720715068,-43846.3806075341,teststvmultiple,thiele_squared
103,129d557da7372aabbfbd5a87361fbe8bbb39a9bea24b7c2e7cd2f3f5b9f995e8thiele_approvalindependent,bb39a9bea24b7c2e7cd2f3f5b9f995e8,129d557da7372aabbfbd5a87361fbe8b,OH,39,8,,,,,data/OH_individuals_with_FIP_more.csv,10000,['dem_partisan_score'],party,True,0.4265,0.5735,0.375,0.625,"[67.7, 67.7, 31.6, 31.6, 57.5, 57.5, 43.4, 43.4, 24.4, 24.4, 26.0, 26.0, 59.1, 59.1, 19.6, 19.6]",10000,16,-13.98757231615238,-45584.29557442143,teststvmultiple,thiele_approvalindependent
104,129d557da7372aabbfbd5a87361fbe8bbb39a9bea24b7c2e7cd2f3f5b9f995e8thiele_squared,bb39a9bea24b7c2e7cd2f3f5b9f995e8,129d557da7372aabbfbd5a87361fbe8b,OH,39,8,,,,,data/OH_individuals_with_FIP_more.csv,10000,['dem_partisan_score'],party,True,0.4265,0.5735,0.5,0.5,"[67.7, 24.4, 31.6, 85.2, 57.5, 21.1, 43.4, 78.8, 24.4, 63.0, 26.0, 63.6, 59.1, 23.1, 19.6, 58.4]",10000,16,-14.751009183681848,-45946.456157571374,teststvmultiple,thiele_squared
105,129d557da7372aabbfbd5a87361fbe8bbb39a9bea24b7c2e7cd2f3f5b9f995e8thiele_pav,bb39a9bea24b7c2e7cd2f3f5b9f995e8,129d557da7372aabbfbd5a87361fbe8b,OH,39,8,,,,,data/OH_individuals_with_FIP_more.csv,10000,['dem_partisan_score'],party,True,0.4265,0.5735,0.3125,0.6875,"[67.7, 36.0, 31.6, 65.4, 57.5, 31.0, 43.4, 65.5, 24.4, 43.9, 26.0, 44.5, 59.1, 32.9, 19.6, 31.1]",10000,16,-14.193360870165238,-46250.37977326474,teststvmultiple,thiele_pav
106,6726f18892773394297d0d0390b83ea18410b147e1f0b40a48f57b973de38dcdstv,8410b147e1f0b40a48f57b973de38dcd,6726f18892773394297d0d0390b83ea1,OH,39,8,100.0,1.0,party_first_then_partisanscore,,data/OH_individuals_with_FIP_more.csv,10000,['dem_partisan_score'],party,True,0.4265,0.5735,0.3125,0.6875,"[20.6, 99.2, 99.6, 12.7, 25.8, 89.8, 77.3, 3.2, 26.2, 89.5, 1.0, 20.9, 1.5, 27.5, 5.3, 12.3]",10000,16,-30.25740623599563,-40588.98078780924,teststvmultiple,stv
107,129d557da7372aabbfbd5a87361fbe8b9627067387c34589bf3d936429e60dabthiele_pav,9627067387c34589bf3d936429e60dab,129d557da7372aabbfbd5a87361fbe8b,OH,39,8,,,,,data/OH_individuals_with_FIP_more.csv,10000,['dem_partisan_score'],party,True,0.4265,0.5735,0.3125,0.6875,"[67.7, 36.0, 31.6, 65.4, 57.5, 31.0, 42.6, 66.1, 22.6, 38.9, 24.4, 40.3, 21.7, 38.8, 59.7, 35.1]",10000,16,-14.184199175971465,-47345.65999679672,teststvmultiple,thiele_pav
108,129d557da7372aabbfbd5a87361fbe8b9627067387c34589bf3d936429e60dabthiele_squared,9627067387c34589bf3d936429e60dab,129d557da7372aabbfbd5a87361fbe8b,OH,39,8,,,,,data/OH_individuals_with_FIP_more.csv,10000,['dem_partisan_score'],party,True,0.4265,0.5735,0.5,0.5,"[67.7, 24.4, 31.6, 85.2, 57.5, 21.1, 42.6, 78.8, 22.6, 60.4, 24.4, 62.4, 21.7, 63.4, 59.7, 24.2]",10000,16,-14.754172200338877,-46572.49648402348,teststvmultiple,thiele_squared
109,129d557da7372aabbfbd5a87361fbe8b29255270c24d5f8828ee26073e645bfethiele_pav,29255270c24d5f8828ee26073e645bfe,129d557da7372aabbfbd5a87361fbe8b,OH,39,8,,,,,data/OH_individuals_with_FIP_more.csv,10000,['dem_partisan_score'],party,True,0.4265,0.5735,0.3125,0.6875,"[67.7, 36.0, 22.9, 41.6, 22.1, 38.0, 42.6, 66.1, 29.8, 62.5, 58.0, 34.1, 53.5, 30.2, 24.3, 45.5]",10000,16,-14.162741039462665,-44129.07909825722,teststvmultiple,thiele_pav
110,6726f18892773394297d0d0390b83ea1b538597be5d5124fe10f8f0d03ec3a9cstv,b538597be5d5124fe10f8f0d03ec3a9c,6726f18892773394297d0d0390b83ea1,OH,39,8,100.0,1.0,party_first_then_partisanscore,,data/OH_individuals_with_FIP_more.csv,10000,['dem_partisan_score'],party,True,0.4265,0.5735,0.3125,0.6875,"[16.7, 1.3, 77.3, 3.2, 25.8, 89.8, 55.2, 12.7, 5.3, 12.3, 17.9, 20.9, 20.6, 99.2, 26.2, 89.5]",10000,16,-30.915722209969424,-46979.90386185549,teststvmultiple,stv
111,129d557da7372aabbfbd5a87361fbe8b9627067387c34589bf3d936429e60dabthiele_approvalindependent,9627067387c34589bf3d936429e60dab,129d557da7372aabbfbd5a87361fbe8b,OH,39,8,,,,,data/OH_individuals_with_FIP_more.csv,10000,['dem_partisan_score'],party,True,0.4265,0.5735,0.375,0.625,"[67.7, 67.7, 31.6, 31.6, 57.5, 57.5, 42.6, 42.6, 22.6, 22.6, 24.4, 24.4, 21.7, 21.7, 59.7, 59.7]",10000,16,-13.973473234961556,-46739.25458402195,teststvmultiple,thiele_approvalindependent
112,6726f18892773394297d0d0390b83ea1b5d82fbfb6e2c1aec3098cb58feb5af0stv,b5d82fbfb6e2c1aec3098cb58feb5af0,6726f18892773394297d0d0390b83ea1,OH,39,8,100.0,1.0,party_first_then_partisanscore,,data/OH_individuals_with_FIP_more.csv,10000,['dem_partisan_score'],party,True,0.4265,0.5735,0.375,0.625,"[17.9, 20.9, 77.3, 3.2, 25.8, 89.8, 99.6, 12.7, 41.8, 11.9, 20.6, 99.2, 89.5, 16.5, 1.3, 87.4]",10000,16,-31.7979513150037,-49594.69250453688,teststvmultiple,stv
113,129d557da7372aabbfbd5a87361fbe8b29255270c24d5f8828ee26073e645bfethiele_approvalindependent,29255270c24d5f8828ee26073e645bfe,129d557da7372aabbfbd5a87361fbe8b,OH,39,8,,,,,data/OH_individuals_with_FIP_more.csv,10000,['dem_partisan_score'],party,True,0.4265,0.5735,0.375,0.625,"[67.7, 67.7, 22.9, 22.9, 22.1, 22.1, 42.6, 42.6, 29.8, 29.8, 58.0, 58.0, 53.5, 53.5, 24.3, 24.3]",10000,16,-13.954950212662904,-44259.09520846845,teststvmultiple,thiele_approvalindependent
114,129d557da7372aabbfbd5a87361fbe8b29255270c24d5f8828ee26073e645bfethiele_squared,29255270c24d5f8828ee26073e645bfe,129d557da7372aabbfbd5a87361fbe8b,OH,39,8,,,,,data/OH_individuals_with_FIP_more.csv,10000,['dem_partisan_score'],party,True,0.4265,0.5735,0.5,0.5,"[67.7, 24.4, 22.9, 63.9, 22.1, 59.7, 42.6, 78.8, 29.8, 82.7, 58.0, 25.4, 53.5, 22.2, 24.3, 67.0]",10000,16,-14.74760421819509,-42743.96121056653,teststvmultiple,thiele_squared
115,129d557da7372aabbfbd5a87361fbe8b8410b147e1f0b40a48f57b973de38dcdthiele_pav,8410b147e1f0b40a48f57b973de38dcd,129d557da7372aabbfbd5a87361fbe8b,OH,39,8,,,,,data/OH_individuals_with_FIP_more.csv,10000,['dem_partisan_score'],party,True,0.4265,0.5735,0.375,0.625,"[81.7, 42.6, 30.0, 63.9, 58.0, 35.2, 23.1, 40.2, 40.8, 65.0, 22.3, 39.8, 40.2, 67.8, 29.4, 52.3]",10000,16,-14.31968876295519,-45396.78882943127,teststvmultiple,thiele_pav
116,129d557da7372aabbfbd5a87361fbe8bb538597be5d5124fe10f8f0d03ec3a9cthiele_squared,b538597be5d5124fe10f8f0d03ec3a9c,129d557da7372aabbfbd5a87361fbe8b,OH,39,8,,,,,data/OH_individuals_with_FIP_more.csv,10000,['dem_partisan_score'],party,True,0.4265,0.5735,0.5,0.5,"[37.6, 85.1, 24.4, 62.0, 58.0, 26.9, 28.6, 87.2, 28.3, 70.5, 22.1, 62.7, 81.9, 29.2, 42.1, 78.3]",10000,16,-14.662580055823216,-43970.900745823645,teststvmultiple,thiele_squared
117,129d557da7372aabbfbd5a87361fbe8bb538597be5d5124fe10f8f0d03ec3a9cthiele_approvalindependent,b538597be5d5124fe10f8f0d03ec3a9c,129d557da7372aabbfbd5a87361fbe8b,OH,39,8,,,,,data/OH_individuals_with_FIP_more.csv,10000,['dem_partisan_score'],party,True,0.4265,0.5735,0.25,0.75,"[37.6, 37.6, 24.4, 24.4, 58.0, 58.0, 28.6, 28.6, 28.3, 28.3, 22.1, 22.1, 81.9, 81.9, 42.1, 42.1]",10000,16,-13.819599577568772,-45142.32653995535,teststvmultiple,thiele_approvalindependent
118,129d557da7372aabbfbd5a87361fbe8b8410b147e1f0b40a48f57b973de38dcdthiele_squared,8410b147e1f0b40a48f57b973de38dcd,129d557da7372aabbfbd5a87361fbe8b,OH,39,8,,,,,data/OH_individuals_with_FIP_more.csv,10000,['dem_partisan_score'],party,True,0.4265,0.5735,0.5,0.5,"[81.7, 27.8, 30.0, 84.9, 58.0, 26.9, 23.1, 62.2, 40.8, 78.1, 22.3, 62.7, 40.2, 83.9, 29.4, 70.5]",10000,16,-14.677763623328756,-44629.26063742445,teststvmultiple,thiele_squared
119,129d557da7372aabbfbd5a87361fbe8bb5d82fbfb6e2c1aec3098cb58feb5af0thiele_pav,b5d82fbfb6e2c1aec3098cb58feb5af0,129d557da7372aabbfbd5a87361fbe8b,OH,39,8,,,,,data/OH_individuals_with_FIP_more.csv,10000,['dem_partisan_score'],party,True,0.4265,0.5735,0.3125,0.6875,"[22.2, 39.6, 27.3, 48.8, 58.0, 35.2, 24.4, 58.7, 19.8, 32.1, 81.9, 43.2, 44.8, 65.5, 51.1, 29.1]",10000,16,-14.169838811550116,-48031.89011002173,teststvmultiple,thiele_pav
120,129d557da7372aabbfbd5a87361fbe8b8410b147e1f0b40a48f57b973de38dcdthiele_approvalindependent,8410b147e1f0b40a48f57b973de38dcd,129d557da7372aabbfbd5a87361fbe8b,OH,39,8,,,,,data/OH_individuals_with_FIP_more.csv,10000,['dem_partisan_score'],party,True,0.4265,0.5735,0.25,0.75,"[81.7, 81.7, 30.0, 30.0, 58.0, 58.0, 23.1, 23.1, 40.8, 40.8, 22.3, 22.3, 40.2, 40.2, 29.4, 29.4]",10000,16,-13.80487971235306,-45160.463084361385,teststvmultiple,thiele_approvalindependent
121,129d557da7372aabbfbd5a87361fbe8bb538597be5d5124fe10f8f0d03ec3a9cthiele_pav,b538597be5d5124fe10f8f0d03ec3a9c,129d557da7372aabbfbd5a87361fbe8b,OH,39,8,,,,,data/OH_individuals_with_FIP_more.csv,10000,['dem_partisan_score'],party,True,0.4265,0.5735,0.375,0.625,"[37.6, 67.3, 24.4, 40.7, 58.0, 35.2, 28.6, 64.9, 28.3, 52.0, 22.1, 40.1, 81.9, 45.5, 42.1, 65.1]",10000,16,-14.323639381450132,-44944.75649364119,teststvmultiple,thiele_pav
122,129d557da7372aabbfbd5a87361fbe8bb5d82fbfb6e2c1aec3098cb58feb5af0thiele_squared,b5d82fbfb6e2c1aec3098cb58feb5af0,129d557da7372aabbfbd5a87361fbe8b,OH,39,8,,,,,data/OH_individuals_with_FIP_more.csv,10000,['dem_partisan_score'],party,True,0.4265,0.5735,0.5,0.5,"[22.2, 61.6, 27.3, 64.9, 58.0, 26.9, 24.4, 82.9, 19.8, 61.6, 81.9, 26.6, 44.8, 79.9, 51.1, 22.1]",10000,16,-14.71060706537017,-46291.45581828528,teststvmultiple,thiele_squared
123,6726f18892773394297d0d0390b83ea18b90dd782b0a5df54593c55b4f3978bbstv,8b90dd782b0a5df54593c55b4f3978bb,6726f18892773394297d0d0390b83ea1,OH,39,16,100.0,1.0,party_first_then_partisanscore,,data/OH_individuals_with_FIP_more.csv,10000,['dem_partisan_score'],party,True,0.4265,0.5735,0.5,0.5,"[24.9, 11.6, 89.8, 77.3, 74.3, 99.3, 12.3, 53.0, 55.2, 80.8, 14.4, 2.0, 1.4, 2.0, 2.2, 99.2]",10000,16,-31.691345202709737,-24800.360683900384,teststvmultiple,stv
124,129d557da7372aabbfbd5a87361fbe8bb5d82fbfb6e2c1aec3098cb58feb5af0thiele_approvalindependent,b5d82fbfb6e2c1aec3098cb58feb5af0,129d557da7372aabbfbd5a87361fbe8b,OH,39,8,,,,,data/OH_individuals_with_FIP_more.csv,10000,['dem_partisan_score'],party,True,0.4265,0.5735,0.375,0.625,"[22.2, 22.2, 27.3, 27.3, 58.0, 58.0, 24.4, 24.4, 19.8, 19.8, 81.9, 81.9, 44.8, 44.8, 51.1, 51.1]",10000,16,-13.854518172304957,-48442.65712587259,teststvmultiple,thiele_approvalindependent
125,129d557da7372aabbfbd5a87361fbe8b8b90dd782b0a5df54593c55b4f3978bbthiele_pav,8b90dd782b0a5df54593c55b4f3978bb,129d557da7372aabbfbd5a87361fbe8b,OH,39,16,,,,,data/OH_individuals_with_FIP_more.csv,10000,['dem_partisan_score'],party,True,0.4265,0.5735,0.3125,0.6875,"[56.5, 28.6, 76.3, 43.5, 27.6, 67.1, 20.2, 35.5, 66.1, 39.7, 14.9, 14.6, 21.8, 43.4, 29.6, 94.2]",10000,16,-13.634889017837676,-30976.31406986729,teststvmultiple,thiele_pav
126,129d557da7372aabbfbd5a87361fbe8b8b90dd782b0a5df54593c55b4f3978bbthiele_squared,8b90dd782b0a5df54593c55b4f3978bb,129d557da7372aabbfbd5a87361fbe8b,OH,39,16,,,,,data/OH_individuals_with_FIP_more.csv,10000,['dem_partisan_score'],party,True,0.4265,0.5735,0.3125,0.6875,"[56.5, 28.6, 76.3, 43.5, 27.6, 67.1, 20.2, 35.5, 66.1, 39.7, 14.9, 14.6, 21.8, 43.4, 29.6, 94.2]",10000,16,-13.634889017837676,-30976.31406986729,teststvmultiple,thiele_squared
127,129d557da7372aabbfbd5a87361fbe8b8b90dd782b0a5df54593c55b4f3978bbthiele_approvalindependent,8b90dd782b0a5df54593c55b4f3978bb,129d557da7372aabbfbd5a87361fbe8b,OH,39,16,,,,,data/OH_individuals_with_FIP_more.csv,10000,['dem_partisan_score'],party,True,0.4265,0.5735,0.3125,0.6875,"[56.5, 28.6, 76.3, 43.5, 27.6, 67.1, 20.2, 35.5, 66.1, 39.7, 14.9, 14.6, 21.8, 43.4, 29.6, 94.2]",10000,16,-13.634889017837676,-30976.31406986729,teststvmultiple,thiele_approvalindependent
128,6726f18892773394297d0d0390b83ea17cde682840a4f49cbc782c3e76f8a1b0stv,7cde682840a4f49cbc782c3e76f8a1b0,6726f18892773394297d0d0390b83ea1,OH,39,16,100.0,1.0,party_first_then_partisanscore,,data/OH_individuals_with_FIP_more.csv,10000,['dem_partisan_score'],party,True,0.42974369364806,0.57025630635194,0.5,0.5,"[12.3, 11.6, 12.7, 45.7, 99.6, 2.0, 77.3, 53.0, 55.2, 99.2, 99.3, 1.4, 17.9, 99.3, 24.9, 53.0]",9871,16,-28.632800248937727,-21210.62124390049,teststvmultiple,stv
129,6726f18892773394297d0d0390b83ea13045bd31cec978d8a7ad59c00f81c85fstv,3045bd31cec978d8a7ad59c00f81c85f,6726f18892773394297d0d0390b83ea1,OH,39,16,100.0,1.0,party_first_then_partisanscore,,data/OH_individuals_with_FIP_more.csv,10000,['dem_partisan_score'],party,True,0.4265,0.5735,0.375,0.625,"[3.2, 11.9, 99.6, 95.6, 12.7, 2.0, 1.4, 84.8, 89.5, 17.9, 99.3, 77.3, 14.5, 38.6, 2.2, 27.5]",10000,16,-27.26621214790097,-28977.520450609263,teststvmultiple,stv
130,6726f18892773394297d0d0390b83ea18c97dc7effebc7643a0b20d6f70191d2stv,8c97dc7effebc7643a0b20d6f70191d2,6726f18892773394297d0d0390b83ea1,OH,39,16,100.0,1.0,party_first_then_partisanscore,,data/OH_individuals_with_FIP_more.csv,10000,['dem_partisan_score'],party,True,0.4265,0.5735,0.375,0.625,"[25.8, 16.5, 12.7, 95.6, 99.6, 2.0, 77.3, 84.8, 1.3, 2.2, 99.3, 1.4, 17.9, 89.5, 20.6, 27.5]",10000,16,-29.645176211339766,-26305.21882317536,teststvmultiple,stv
131,129d557da7372aabbfbd5a87361fbe8b7cde682840a4f49cbc782c3e76f8a1b0thiele_approvalindependent,7cde682840a4f49cbc782c3e76f8a1b0,129d557da7372aabbfbd5a87361fbe8b,OH,39,16,,,,,data/OH_individuals_with_FIP_more.csv,10000,['dem_partisan_score'],party,True,0.42974369364806,0.57025630635194,0.375,0.625,"[20.5, 39.2, 14.5, 34.2, 60.2, 13.6, 29.0, 35.5, 66.1, 93.4, 73.3, 24.3, 28.3, 70.6, 56.3, 34.9]",9871,16,-13.62600189723953,-29942.330760419754,teststvmultiple,thiele_approvalindependent
132,129d557da7372aabbfbd5a87361fbe8b7cde682840a4f49cbc782c3e76f8a1b0thiele_pav,7cde682840a4f49cbc782c3e76f8a1b0,129d557da7372aabbfbd5a87361fbe8b,OH,39,16,,,,,data/OH_individuals_with_FIP_more.csv,10000,['dem_partisan_score'],party,True,0.42974369364806,0.57025630635194,0.375,0.625,"[20.5, 39.2, 14.5, 34.2, 60.2, 13.6, 29.0, 35.5, 66.1, 93.4, 73.3, 24.3, 28.3, 70.6, 56.3, 34.9]",9871,16,-13.62600189723953,-29942.330760419754,teststvmultiple,thiele_pav
133,129d557da7372aabbfbd5a87361fbe8b7cde682840a4f49cbc782c3e76f8a1b0thiele_squared,7cde682840a4f49cbc782c3e76f8a1b0,129d557da7372aabbfbd5a87361fbe8b,OH,39,16,,,,,data/OH_individuals_with_FIP_more.csv,10000,['dem_partisan_score'],party,True,0.42974369364806,0.57025630635194,0.375,0.625,"[20.5, 39.2, 14.5, 34.2, 60.2, 13.6, 29.0, 35.5, 66.1, 93.4, 73.3, 24.3, 28.3, 70.6, 56.3, 34.9]",9871,16,-13.62600189723953,-29942.330760419754,teststvmultiple,thiele_squared
134,129d557da7372aabbfbd5a87361fbe8b8c97dc7effebc7643a0b20d6f70191d2thiele_pav,8c97dc7effebc7643a0b20d6f70191d2,129d557da7372aabbfbd5a87361fbe8b,OH,39,16,,,,,data/OH_individuals_with_FIP_more.csv,10000,['dem_partisan_score'],party,True,0.4265,0.5735,0.3125,0.6875,"[41.8, 30.6, 14.5, 88.7, 60.2, 13.6, 29.0, 44.9, 40.2, 28.3, 74.2, 24.3, 28.1, 53.5, 24.1, 81.6]",10000,16,-13.63927483318869,-29250.952082470896,teststvmultiple,thiele_pav
135,129d557da7372aabbfbd5a87361fbe8b8c97dc7effebc7643a0b20d6f70191d2thiele_approvalindependent,8c97dc7effebc7643a0b20d6f70191d2,129d557da7372aabbfbd5a87361fbe8b,OH,39,16,,,,,data/OH_individuals_with_FIP_more.csv,10000,['dem_partisan_score'],party,True,0.4265,0.5735,0.3125,0.6875,"[41.8, 30.6, 14.5, 88.7, 60.2, 13.6, 29.0, 44.9, 40.2, 28.3, 74.2, 24.3, 28.1, 53.5, 24.1, 81.6]",10000,16,-13.63927483318869,-29250.952082470896,teststvmultiple,thiele_approvalindependent
136,129d557da7372aabbfbd5a87361fbe8b8c97dc7effebc7643a0b20d6f70191d2thiele_squared,8c97dc7effebc7643a0b20d6f70191d2,129d557da7372aabbfbd5a87361fbe8b,OH,39,16,,,,,data/OH_individuals_with_FIP_more.csv,10000,['dem_partisan_score'],party,True,0.4265,0.5735,0.3125,0.6875,"[41.8, 30.6, 14.5, 88.7, 60.2, 13.6, 29.0, 44.9, 40.2, 28.3, 74.2, 24.3, 28.1, 53.5, 24.1, 81.6]",10000,16,-13.63927483318869,-29250.952082470896,teststvmultiple,thiele_squared
137,129d557da7372aabbfbd5a87361fbe8b3045bd31cec978d8a7ad59c00f81c85fthiele_approvalindependent,3045bd31cec978d8a7ad59c00f81c85f,129d557da7372aabbfbd5a87361fbe8b,OH,39,16,,,,,data/OH_individuals_with_FIP_more.csv,10000,['dem_partisan_score'],party,True,0.4265,0.5735,0.25,0.75,"[38.3, 25.4, 30.2, 88.2, 14.4, 13.0, 23.7, 44.9, 55.7, 27.5, 74.2, 40.2, 40.3, 29.4, 33.4, 84.0]",10000,16,-13.522416368916984,-29917.809541495808,teststvmultiple,thiele_approvalindependent
138,6726f18892773394297d0d0390b83ea197af7f6f9cc27c6c6425a6caa7ca0c16stv,97af7f6f9cc27c6c6425a6caa7ca0c16,6726f18892773394297d0d0390b83ea1,OH,39,16,100.0,1.0,party_first_then_partisanscore,,data/OH_individuals_with_FIP_more.csv,10000,['dem_partisan_score'],party,True,0.4265,0.5735,0.3125,0.6875,"[0.7, 89.5, 12.7, 99.3, 99.6, 3.2, 12.7, 2.0, 12.3, 99.3, 17.9, 20.9, 2.2, 25.8, 8.8, 99.2]",10000,16,-31.19757147692988,-25925.22007284372,teststvmultiple,stv
139,129d557da7372aabbfbd5a87361fbe8b3045bd31cec978d8a7ad59c00f81c85fthiele_squared,3045bd31cec978d8a7ad59c00f81c85f,129d557da7372aabbfbd5a87361fbe8b,OH,39,16,,,,,data/OH_individuals_with_FIP_more.csv,10000,['dem_partisan_score'],party,True,0.4265,0.5735,0.25,0.75,"[38.3, 25.4, 30.2, 88.2, 14.4, 13.0, 23.7, 44.9, 55.7, 27.5, 74.2, 40.2, 40.3, 29.4, 33.4, 84.0]",10000,16,-13.522416368916984,-29917.809541495808,teststvmultiple,thiele_squared
140,129d557da7372aabbfbd5a87361fbe8b3045bd31cec978d8a7ad59c00f81c85fthiele_pav,3045bd31cec978d8a7ad59c00f81c85f,129d557da7372aabbfbd5a87361fbe8b,OH,39,16,,,,,data/OH_individuals_with_FIP_more.csv,10000,['dem_partisan_score'],party,True,0.4265,0.5735,0.25,0.75,"[38.3, 25.4, 30.2, 88.2, 14.4, 13.0, 23.7, 44.9, 55.7, 27.5, 74.2, 40.2, 40.3, 29.4, 33.4, 84.0]",10000,16,-13.522416368916984,-29917.809541495808,teststvmultiple,thiele_pav
141,129d557da7372aabbfbd5a87361fbe8b97af7f6f9cc27c6c6425a6caa7ca0c16thiele_pav,97af7f6f9cc27c6c6425a6caa7ca0c16,129d557da7372aabbfbd5a87361fbe8b,OH,39,16,,,,,data/OH_individuals_with_FIP_more.csv,10000,['dem_partisan_score'],party,True,0.4265,0.5735,0.1875,0.8125,"[13.2, 57.3, 20.2, 45.1, 27.0, 37.8, 25.8, 44.6, 42.7, 75.3, 27.4, 32.9, 44.0, 22.7, 28.7, 94.1]",10000,16,-13.626999399950066,-29019.47670363768,teststvmultiple,thiele_pav
142,129d557da7372aabbfbd5a87361fbe8b97af7f6f9cc27c6c6425a6caa7ca0c16thiele_squared,97af7f6f9cc27c6c6425a6caa7ca0c16,129d557da7372aabbfbd5a87361fbe8b,OH,39,16,,,,,data/OH_individuals_with_FIP_more.csv,10000,['dem_partisan_score'],party,True,0.4265,0.5735,0.1875,0.8125,"[13.2, 57.3, 20.2, 45.1, 27.0, 37.8, 25.8, 44.6, 42.7, 75.3, 27.4, 32.9, 44.0, 22.7, 28.7, 94.1]",10000,16,-13.626999399950066,-29019.47670363768,teststvmultiple,thiele_squared
